counterexample_type,episode_id,event_id,scale,representation,detail
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00092,O009927,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00092,O009927,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00092,O009927,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00092,O009927,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00092,O009927,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00093,O009988,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00094,O010108,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00095,O010294,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00096,O010326,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00097,O010444,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00098,O010476,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00099,O010548,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00100,O010620,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00101,O010674,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00102,O010765,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00103,O010799,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00104,O010872,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00105,O010921,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00106,O011021,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00107,O011135,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,1H,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,1H,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,1H,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,1H,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00108,O011203,1H,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00109,O011248,15m,FIXED_8,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00109,O011248,15m,DIRECTION_RUN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00109,O011248,15m,ATR_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00109,O011248,15m,CONFIRMED_DIRECTION_CHANGE,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00109,O011248,15m,HYBRID_ORIGIN,NO_CLOSED_BAR
INVALID_REPRESENTATION_OR_HISTORY,OI|OI_CONTRACTION_SHOCK|8H|00109,O011248,1H,FIXED_8,NO_CLOSED_BAR
